RequestID	OriginPort	DestinationPort	EarliestDepartureTime	LatestArrivalTime	Demand	PenaltyCost
2111	J	A	29	64	52.0	2308.0
2112	J	A	36	71	43.0	2247.0
2113	J	A	43	78	54.0	2019.0
2114	J	A	50	85	51.0	2377.0
2135	J	B	15	51	55.0	2362.0
2136	J	B	22	58	54.0	2292.0
2137	J	B	29	65	51.0	2118.0
2138	J	B	36	72	50.0	2023.0
2139	J	B	43	79	50.0	2144.0
2140	J	B	50	86	56.0	2065.0
2161	J	C	15	52	45.0	2382.0
2162	J	C	22	59	50.0	2482.0
2163	J	C	29	66	40.0	2271.0
2164	J	C	36	73	57.0	2354.0
2165	J	C	43	80	41.0	2000.0
2166	J	C	50	87	51.0	2295.0
2187	J	D	15	39	624.0	2933.0
2188	J	D	22	46	516.0	2779.0
2189	J	D	29	53	549.0	2654.0
2190	J	D	36	60	505.0	2750.0
2191	J	D	43	67	589.0	2998.0
2192	J	D	50	74	535.0	2812.0
2193	J	D	57	81	583.0	2945.0
2194	J	D	64	88	595.0	2978.0
2213	J	E	15	46	589.0	2852.0
2214	J	E	22	53	626.0	2697.0
2215	J	E	29	60	617.0	2637.0
2216	J	E	36	67	640.0	2765.0
2217	J	E	43	74	569.0	2851.0
2218	J	E	50	81	699.0	2825.0
2219	J	E	57	88	664.0	2675.0
2239	J	F	15	40	584.0	2700.0
2240	J	F	22	47	651.0	2820.0
2241	J	F	29	54	695.0	2756.0
2242	J	F	36	61	629.0	2778.0
2243	J	F	43	68	521.0	2998.0
2244	J	F	50	75	539.0	2882.0
2245	J	F	57	82	550.0	2945.0
2246	J	F	64	89	546.0	2913.0
2265	J	G	15	44	682.0	2729.0
2266	J	G	22	51	544.0	2607.0
2267	J	G	29	58	573.0	2753.0
2268	J	G	36	65	622.0	2953.0
2269	J	G	43	72	523.0	2715.0
2270	J	G	50	79	529.0	2610.0
2271	J	G	57	86	521.0	2723.0
2291	J	H	15	38	611.0	2687.0
2292	J	H	22	45	631.0	2893.0
2293	J	H	29	52	501.0	2857.0
2294	J	H	36	59	537.0	2778.0
2295	J	H	43	66	677.0	2889.0
2296	J	H	50	73	640.0	2683.0
2297	J	H	57	80	650.0	2798.0
2298	J	H	64	87	545.0	2893.0
2317	J	I	15	50	86.0	530.0
2318	J	I	22	57	87.0	847.0
2319	J	I	29	64	95.0	870.0
2320	J	I	36	71	85.0	831.0
2321	J	I	43	78	81.0	820.0
2322	J	I	50	85	96.0	574.0
