RequestID	OriginPort	DestinationPort	EarliestDepartureTime	LatestArrivalTime	Demand	PenaltyCost
674	A2	B2	22	50	685.0	2947.0
675	A3	B4	22	50	748.0	2919.0
676	A5	A3	22	50	50.0	1271.0
677	A5	B2	22	50	775.0	2753.0
678	A8	B4	22	50	746.0	2910.0
679	A9	A1	22	50	80.0	810.0
680	D5	A8	22	50	114.0	375.0
681	A3	A10	29	50	50.0	835.0
682	A6	A1	29	50	85.0	1086.0
683	A8	A10	29	50	74.0	1119.0
684	B2	B3	29	50	32.0	559.0
685	B3	D1	29	50	280.0	728.0
686	E1	D1	29	50	244.0	677.0
687	E3	D2	29	50	273.0	666.0
688	E3	D3	29	50	361.0	671.0
689	A3	A1	36	50	78.0	953.0
690	A4	A9	36	50	91.0	2018.0
691	A6	A5	36	50	84.0	1070.0
692	A7	A4	36	50	94.0	1564.0
693	A9	A6	36	50	83.0	1646.0
694	D1	D3	36	50	86.0	765.0
695	D5	D1	36	50	53.0	894.0
696	E1	E2	36	50	33.0	539.0
697	E2	E3	36	50	36.0	606.0
698	A9	B5	8	51	755.0	2943.0
699	A11	B1	8	51	609.0	2586.0
700	B6	D4	8	51	217.0	588.0
701	A2	B3	15	51	747.0	2557.0
702	A4	B1	15	51	704.0	2673.0
703	A4	B4	15	51	720.0	2550.0
704	A4	C1	15	51	624.0	3394.0
705	A5	B3	15	51	610.0	2707.0
706	A6	B5	15	51	790.0	2547.0
707	A7	A3	15	51	66.0	2146.0
708	A10	B2	15	51	790.0	2614.0
709	A11	B4	15	51	789.0	2924.0
710	B1	A9	15	51	382.0	1452.0
711	B2	A7	15	51	407.0	1216.0
712	B4	A6	15	51	465.0	1413.0
713	C3	A6	15	51	379.0	810.0
714	D2	B7	15	51	428.0	7099.0
715	E1	A8	15	51	47.0	1232.0
716	E3	A2	15	51	42.0	836.0
717	A4	A10	22	51	85.0	1824.0
718	A5	B4	22	51	635.0	2531.0
719	A6	B2	22	51	602.0	2809.0
720	A6	C2	22	51	592.0	3031.0
721	A11	A10	22	51	56.0	1823.0
722	B2	D1	22	51	282.0	632.0
723	B6	D5	22	51	254.0	548.0
724	D3	B7	22	51	408.0	7434.0
725	D3	E1	22	51	307.0	1579.0
726	D4	D2	22	51	53.0	811.0
727	D4	D3	22	51	96.0	656.0
728	A2	A3	29	51	61.0	1560.0
729	A5	A10	29	51	67.0	845.0
730	C3	C1	29	51	48.0	627.0
731	D1	A8	29	51	103.0	321.0
732	D5	D2	29	51	52.0	547.0
733	E2	D2	29	51	290.0	863.0
734	E2	D3	29	51	387.0	777.0
735	A2	A1	36	51	92.0	2009.0
736	A4	A6	36	51	79.0	971.0
737	A8	A2	36	51	76.0	679.0
738	D1	D2	36	51	72.0	974.0
739	D2	D3	36	51	87.0	862.0
740	D5	D3	36	51	69.0	871.0
741	E1	E3	36	51	43.0	783.0
742	A1	D2	8	52	312.0	5374.0
743	A1	D3	8	52	393.0	5315.0
744	A2	D1	8	52	371.0	5313.0
745	A5	D1	8	52	240.0	5177.0
746	A10	B3	8	52	633.0	2832.0
747	B4	A1	8	52	357.0	1106.0
748	B6	A8	8	52	309.0	1251.0
749	A6	B3	15	52	736.0	2607.0
750	A7	B1	15	52	703.0	2904.0
751	A7	B4	15	52	784.0	2762.0
752	B2	A4	15	52	473.0	1110.0
753	B7	D4	15	52	332.0	977.0
754	C2	A5	15	52	356.0	821.0
755	D3	D1	15	52	53.0	825.0
756	E2	A2	15	52	48.0	1409.0
757	E3	B7	15	52	149.0	7512.0
758	A1	B1	22	52	645.0	2692.0
759	A2	B5	22	52	738.0	2742.0
760	A3	B2	22	52	614.0	2946.0
761	A7	A10	22	52	68.0	1650.0
762	A8	B2	22	52	799.0	2922.0
763	A9	C2	22	52	665.0	3090.0
764	B3	A8	22	52	376.0	1080.0
765	B6	D1	22	52	278.0	536.0
766	C2	A4	22	52	324.0	961.0
767	D1	B7	22	52	344.0	7077.0
768	D2	B6	22	52	355.0	7166.0
769	D3	E2	22	52	244.0	1988.0
770	D5	A2	22	52	161.0	300.0
771	A4	A2	29	52	62.0	2026.0
772	A11	A2	29	52	93.0	1154.0
773	B7	D5	29	52	358.0	601.0
774	D3	B6	29	52	488.0	7288.0
775	D3	D4	29	52	62.0	522.0
776	E1	D2	29	52	337.0	571.0
777	E1	D3	29	52	213.0	801.0
778	A2	A10	36	52	55.0	1470.0
779	A4	A5	36	52	51.0	812.0
780	A5	A2	36	52	73.0	1459.0
781	A7	A6	36	52	83.0	1113.0
782	A8	A11	36	52	58.0	770.0
783	A6	D1	8	53	360.0	5182.0
784	A3	B3	15	53	737.0	2556.0
785	A8	B3	15	53	627.0	2953.0
786	A9	A3	15	53	50.0	1364.0
787	A10	B5	15	53	600.0	2875.0
788	A11	B2	15	53	612.0	2614.0
789	B2	A8	15	53	495.0	1379.0
790	B5	A2	15	53	407.0	1241.0
791	B6	D2	15	53	378.0	987.0
792	B7	A8	15	53	476.0	1076.0
793	E1	A2	15	53	44.0	1387.0
794	E2	B7	15	53	175.0	7773.0
795	E3	A1	15	53	40.0	1255.0
796	A4	B2	22	53	666.0	2585.0
797	A4	C2	22	53	656.0	3124.0
798	A6	A3	22	53	88.0	728.0
799	A7	C3	22	53	681.0	3463.0
800	B1	A7	22	53	478.0	1189.0
801	B6	D3	22	53	343.0	686.0
802	C2	A9	22	53	271.0	1170.0
803	D2	E1	22	53	398.0	1608.0
804	D3	E3	22	53	306.0	1873.0
805	D5	B7	22	53	358.0	7302.0
806	E3	B6	22	53	138.0	8264.0
807	A1	B4	29	53	641.0	2551.0
808	A7	A2	29	53	68.0	2222.0
809	A10	A2	29	53	69.0	1501.0
810	B3	D2	29	53	291.0	929.0
811	B3	D3	29	53	315.0	702.0
812	B7	D1	29	53	375.0	502.0
813	D1	A2	29	53	157.0	307.0
814	D1	B6	29	53	410.0	7242.0
815	A1	A2	36	53	68.0	1415.0
816	A7	A5	36	53	93.0	1585.0
817	A8	A1	36	53	54.0	2391.0
818	A11	A8	36	53	63.0	953.0
819	B4	B5	36	53	33.0	515.0
820	C3	C2	36	53	47.0	893.0
821	A4	B3	15	54	659.0	2802.0
822	A9	B1	15	54	656.0	2626.0
823	A9	B4	15	54	734.0	2673.0
824	B2	A6	15	54	458.0	1400.0
825	B4	A5	15	54	333.0	1173.0
826	D2	D1	15	54	95.0	538.0
827	D3	D2	15	54	77.0	913.0
828	D3	D5	15	54	65.0	904.0
829	D4	B6	15	54	305.0	7283.0
830	E1	B7	15	54	102.0	8114.0
831	E2	A1	15	54	34.0	968.0
832	E3	E1	15	54	36.0	590.0
833	A3	B5	22	54	762.0	2738.0
834	A6	B4	22	54	716.0	2814.0
835	A7	B2	22	54	710.0	2976.0
836	A8	B5	22	54	778.0	2580.0
837	A9	A10	22	54	80.0	1432.0
838	B1	A4	22	54	413.0	1429.0
839	B2	D2	22	54	274.0	942.0
840	B2	D3	22	54	268.0	894.0
841	B3	A2	22	54	316.0	1308.0
842	B5	A6	22	54	333.0	1208.0
843	B7	D2	22	54	358.0	888.0
844	C1	A5	22	54	371.0	1058.0
845	C2	A6	22	54	226.0	765.0
846	D1	E1	22	54	285.0	1620.0
847	D2	E2	22	54	327.0	1831.0
848	D5	A1	22	54	141.0	384.0
849	E2	B6	22	54	187.0	8171.0
850	A1	B2	29	54	734.0	2857.0
851	A4	A1	29	54	56.0	1459.0
852	A6	A10	29	54	61.0	2408.0
853	A6	C3	29	54	676.0	3432.0
854	A11	A1	29	54	74.0	1946.0
855	B7	D3	29	54	207.0	791.0
856	C1	A4	29	54	340.0	1134.0
857	D2	D4	29	54	54.0	744.0
858	D5	B6	29	54	312.0	7370.0
859	A3	A2	36	54	87.0	549.0
860	A5	A1	36	54	86.0	1852.0
861	A7	A9	36	54	99.0	641.0
862	B2	B1	36	54	33.0	880.0
863	C2	C1	36	54	49.0	741.0
864	A4	B5	15	55	774.0	2551.0
865	A7	B3	15	55	755.0	2960.0
866	A7	C1	15	55	500.0	3067.0
867	A11	B5	15	55	614.0	2981.0
868	B2	A2	15	55	435.0	1078.0
869	B2	A5	15	55	498.0	1426.0
870	B5	A1	15	55	461.0	1312.0
871	B7	A2	15	55	358.0	1330.0
872	D1	D5	15	55	58.0	746.0
873	E1	A1	15	55	37.0	587.0
874	E2	E1	15	55	48.0	626.0
875	E3	A11	15	55	33.0	1094.0
876	E3	E2	15	55	36.0	595.0
877	A1	B3	22	55	627.0	2546.0
878	A2	B1	22	55	718.0	2877.0
879	A5	B1	22	55	640.0	2954.0
880	A5	B5	22	55	637.0	2951.0
881	D1	E2	22	55	202.0	1690.0
882	D2	E3	22	55	392.0	1854.0
883	D5	E1	22	55	235.0	1985.0
884	E1	B6	22	55	140.0	8042.0
885	E3	D4	22	55	315.0	744.0
886	A1	A3	29	55	84.0	1791.0
887	A2	B4	29	55	631.0	2810.0
888	A7	A1	29	55	52.0	2428.0
889	A9	A2	29	55	94.0	1861.0
890	A9	C3	29	55	584.0	3362.0
891	C1	A9	29	55	372.0	823.0
892	D1	A1	29	55	177.0	332.0
893	D1	D4	29	55	61.0	541.0
894	A6	A2	36	55	98.0	2051.0
895	A9	A5	36	55	79.0	1520.0
896	A10	A3	36	55	57.0	671.0
897	B6	B7	36	55	43.0	649.0
898	D4	E1	36	55	377.0	1885.0
899	E3	D1	36	55	312.0	945.0
900	A1	D1	15	56	311.0	5392.0
901	A7	B5	15	56	742.0	2868.0
902	A10	B1	15	56	766.0	2533.0
903	B2	A9	15	56	462.0	1209.0
904	C3	A5	15	56	268.0	762.0
905	E2	A11	15	56	32.0	642.0
906	A6	B1	22	56	776.0	2979.0
907	A6	C1	22	56	550.0	3108.0
908	A9	B2	22	56	689.0	2983.0
909	A10	B4	22	56	757.0	2557.0
910	B1	A6	22	56	446.0	1188.0
911	B3	A1	22	56	403.0	1366.0
912	B3	B6	22	56	43.0	611.0
913	C3	A4	22	56	284.0	999.0
914	D1	E3	22	56	274.0	1884.0
915	D5	A11	22	56	162.0	379.0
916	D5	E2	22	56	223.0	1920.0
917	E2	D4	22	56	384.0	801.0
918	E3	A8	22	56	45.0	1032.0
919	A4	C3	29	56	622.0	3442.0
920	A8	A3	29	56	79.0	1088.0
921	C1	A6	29	56	227.0	1024.0
922	D4	D1	29	56	79.0	755.0
923	D5	D4	29	56	84.0	598.0
924	A1	A10	36	56	57.0	1098.0
925	A10	A1	36	56	68.0	1949.0
926	D4	E2	36	56	393.0	1697.0
927	E2	D1	36	56	323.0	729.0
928	A9	B3	15	57	750.0	2839.0
929	B1	A2	15	57	421.0	1350.0
930	B2	A1	15	57	469.0	1054.0
931	B2	B6	15	57	34.0	780.0
932	B4	A2	15	57	491.0	1288.0
933	B7	A1	15	57	378.0	1262.0
934	D4	A8	15	57	158.0	345.0
935	E1	A11	15	57	36.0	898.0
936	E3	A10	15	57	31.0	956.0
937	A3	B1	22	57	789.0	2820.0
938	A4	A3	22	57	78.0	1808.0
939	A7	C2	22	57	635.0	3284.0
940	A8	B1	22	57	638.0	2791.0
941	A9	C1	22	57	684.0	3210.0
942	A11	A3	22	57	58.0	1473.0
943	B1	A5	22	57	337.0	1399.0
944	B5	A5	22	57	455.0	1459.0
945	B7	B6	22	57	44.0	805.0
946	C3	A9	22	57	271.0	822.0
947	D5	E3	22	57	221.0	1602.0
948	E1	D4	22	57	239.0	820.0
949	E2	A8	22	57	38.0	526.0
950	A1	B5	29	57	734.0	2842.0
951	A2	B2	29	57	742.0	2905.0
952	A3	B4	29	57	645.0	2850.0
953	A5	A3	29	57	97.0	534.0
954	A5	B2	29	57	678.0	2805.0
955	A8	B4	29	57	684.0	2951.0
956	A9	A1	29	57	95.0	778.0
957	D1	A11	29	57	132.0	345.0
958	D5	A8	29	57	121.0	390.0
959	A3	A10	36	57	90.0	774.0
960	A6	A1	36	57	52.0	653.0
961	A8	A10	36	57	50.0	984.0
962	B2	B3	36	57	42.0	514.0
963	B3	D1	36	57	332.0	759.0
964	E1	D1	36	57	360.0	795.0
965	E3	D2	36	57	254.0	796.0
966	E3	D3	36	57	390.0	691.0
967	A3	A1	43	57	57.0	1739.0
968	A4	A9	43	57	57.0	2318.0
969	A6	A5	43	57	87.0	1698.0
970	A7	A4	43	57	75.0	524.0
971	A9	A6	43	57	84.0	1848.0
972	D1	D3	43	57	66.0	803.0
973	D5	D1	43	57	65.0	918.0
974	E1	E2	43	57	42.0	764.0
975	E2	E3	43	57	34.0	718.0
976	A9	B5	15	58	713.0	2883.0
977	A11	B1	15	58	691.0	2998.0
978	B6	D4	15	58	280.0	650.0
979	B7	E1	15	58	90.0	2918.0
980	E2	A10	15	58	37.0	772.0
981	A2	B3	22	58	782.0	2910.0
982	A4	B1	22	58	637.0	2610.0
983	A4	B4	22	58	751.0	2693.0
984	A4	C1	22	58	636.0	3346.0
985	A5	B3	22	58	642.0	2914.0
986	A6	B5	22	58	714.0	2810.0
987	A7	A3	22	58	93.0	1026.0
988	A10	B2	22	58	641.0	2720.0
989	A11	B4	22	58	710.0	2799.0
990	B1	A9	22	58	314.0	1080.0
991	B2	A7	22	58	403.0	1390.0
992	B3	A11	22	58	306.0	1073.0
993	B3	D4	22	58	382.0	797.0
994	B4	A6	22	58	483.0	1369.0
995	C3	A6	22	58	250.0	976.0
996	D2	B7	22	58	368.0	7219.0
997	D5	A10	22	58	148.0	381.0
998	E1	A8	22	58	42.0	1257.0
999	E3	A2	22	58	42.0	917.0
1000	A4	A10	29	58	73.0	1671.0
1001	A5	B4	29	58	753.0	2862.0
1002	A6	B2	29	58	628.0	2649.0
1003	A6	C2	29	58	562.0	3092.0
1004	A11	A10	29	58	56.0	1833.0
1005	B2	D1	29	58	394.0	658.0
1006	B6	D5	29	58	213.0	519.0
1007	D3	B7	29	58	377.0	7086.0
1008	D3	E1	29	58	223.0	1615.0
1009	D4	D2	29	58	74.0	576.0
1010	D4	D3	29	58	89.0	973.0
1011	A2	A3	36	58	91.0	1845.0
1012	A5	A10	36	58	56.0	1765.0
1013	C3	C1	36	58	42.0	902.0
1014	D1	A8	36	58	178.0	311.0
1015	D5	D2	36	58	65.0	838.0
1016	E2	D2	36	58	278.0	738.0
1017	E2	D3	36	58	382.0	543.0
1018	A2	A1	43	58	82.0	969.0
1019	A4	A6	43	58	91.0	1641.0
1020	A8	A2	43	58	54.0	2251.0
1021	D1	D2	43	58	69.0	937.0
1022	D2	D3	43	58	50.0	818.0
1023	D5	D3	43	58	95.0	794.0
1024	E1	E3	43	58	30.0	729.0
1025	A1	D2	15	59	255.0	5259.0
1026	A1	D3	15	59	206.0	5405.0
1027	A2	D1	15	59	267.0	5115.0
1028	A5	D1	15	59	381.0	5155.0
1029	A10	B3	15	59	669.0	2541.0
1030	B1	A1	15	59	451.0	1431.0
1031	B2	A11	15	59	421.0	1485.0
1032	B2	D4	15	59	229.0	650.0
1033	B4	A1	15	59	303.0	1473.0
1034	B5	A10	15	59	402.0	1200.0
1035	B6	A8	15	59	425.0	1456.0
1036	B7	A11	15	59	323.0	1240.0
1037	B7	E2	15	59	69.0	2480.0
1038	C2	A2	15	59	281.0	1040.0
1039	C2	C3	15	59	37.0	631.0
1040	D4	A2	15	59	122.0	349.0
1041	E1	A10	15	59	33.0	1337.0
1042	A6	B3	22	59	676.0	2538.0
1043	A7	B1	22	59	674.0	2874.0
1044	A7	B4	22	59	667.0	2609.0
1045	B2	A4	22	59	456.0	1049.0
1046	B7	D4	22	59	273.0	605.0
1047	C2	A5	22	59	304.0	878.0
1048	D3	D1	22	59	61.0	990.0
1049	E2	A2	22	59	37.0	779.0
1050	E3	B7	22	59	164.0	7787.0
1051	A1	B1	29	59	654.0	2521.0
1052	A2	B5	29	59	655.0	2608.0
1053	A3	B2	29	59	668.0	2966.0
1054	A7	A10	29	59	68.0	1384.0
1055	A8	B2	29	59	665.0	2626.0
1056	A9	C2	29	59	603.0	3161.0
1057	B3	A8	29	59	343.0	1197.0
1058	B6	D1	29	59	363.0	604.0
1059	C2	A4	29	59	315.0	913.0
1060	D1	A10	29	59	168.0	301.0
1061	D1	B7	29	59	427.0	7437.0
1062	D2	B6	29	59	484.0	7191.0
1063	D3	E2	29	59	318.0	1915.0
1064	D5	A2	29	59	103.0	361.0
1065	A4	A2	36	59	73.0	2393.0
1066	A11	A2	36	59	54.0	2214.0
1067	B7	D5	36	59	217.0	682.0
1068	D3	B6	36	59	475.0	7445.0
1069	D3	D4	36	59	92.0	569.0
1070	E1	D2	36	59	271.0	633.0
1071	E1	D3	36	59	227.0	609.0
1072	A2	A10	43	59	62.0	1514.0
1073	A4	A5	43	59	87.0	1873.0
1074	A5	A2	43	59	70.0	1470.0
1075	A7	A6	43	59	53.0	1504.0
1076	A8	A11	43	59	58.0	814.0
1077	A6	D1	15	60	311.0	5322.0
1078	B5	C3	15	60	306.0	4287.0
1079	B7	E3	15	60	67.0	2241.0
1080	D4	B7	15	60	357.0	7451.0
1081	A3	B3	22	60	713.0	2956.0
1082	A8	B3	22	60	787.0	2889.0
1083	A9	A3	22	60	83.0	1207.0
1084	A10	B5	22	60	785.0	2690.0
1085	A11	B2	22	60	656.0	2940.0
1086	B2	A8	22	60	331.0	1179.0
1087	B3	A10	22	60	393.0	1243.0
1088	B5	A2	22	60	481.0	1405.0
1089	B6	D2	22	60	261.0	877.0
1090	B7	A8	22	60	369.0	1164.0
1091	E1	A2	22	60	33.0	1359.0
1092	E2	B7	22	60	152.0	7509.0
1093	E3	A1	22	60	47.0	1242.0
1094	A4	B2	29	60	746.0	2713.0
1095	A4	C2	29	60	516.0	3231.0
1096	A6	A3	29	60	82.0	2216.0
1097	A7	C3	29	60	582.0	3343.0
1098	B1	A7	29	60	409.0	1443.0
1099	B6	D3	29	60	356.0	635.0
1100	C2	A9	29	60	371.0	1146.0
1101	D2	E1	29	60	336.0	1916.0
1102	D3	E3	29	60	230.0	1903.0
1103	D5	B7	29	60	348.0	7170.0
1104	E3	B6	29	60	183.0	8475.0
1105	A1	B4	36	60	686.0	2879.0
1106	A7	A2	36	60	62.0	2330.0
1107	A10	A2	36	60	65.0	2287.0
1108	B3	D2	36	60	369.0	618.0
1109	B3	D3	36	60	319.0	872.0
1110	B7	D1	36	60	374.0	525.0
1111	D1	A2	36	60	187.0	381.0
1112	D1	B6	36	60	436.0	7361.0
1113	A1	A2	43	60	68.0	582.0
1114	A7	A5	43	60	97.0	2316.0
1115	A8	A1	43	60	65.0	838.0
1116	A11	A8	43	60	72.0	1404.0
1117	B4	B5	43	60	46.0	910.0
1118	C3	C2	43	60	45.0	935.0
1119	A4	B3	22	61	751.0	2782.0
1120	A9	B1	22	61	661.0	2898.0
1121	A9	B4	22	61	771.0	2906.0
1122	B2	A6	22	61	447.0	1006.0
1123	B4	A5	22	61	341.0	1308.0
1124	C1	A2	22	61	337.0	910.0
1125	C1	C3	22	61	42.0	932.0
1126	D2	D1	22	61	85.0	783.0
1127	D3	D2	22	61	91.0	880.0
1128	D3	D5	22	61	95.0	587.0
1129	D4	B6	22	61	429.0	7475.0
1130	E1	B7	22	61	154.0	7926.0
1131	E2	A1	22	61	44.0	613.0
1132	E3	E1	22	61	32.0	832.0
1133	A3	B5	29	61	717.0	2675.0
1134	A6	B4	29	61	673.0	2758.0
1135	A7	B2	29	61	609.0	2625.0
1136	A8	B5	29	61	750.0	2718.0
1137	A9	A10	29	61	95.0	614.0
1138	B1	A4	29	61	342.0	1039.0
1139	B2	D2	29	61	279.0	511.0
1140	B2	D3	29	61	277.0	969.0
1141	B3	A2	29	61	335.0	1295.0
1142	B5	A6	29	61	453.0	1095.0
1143	B7	D2	29	61	317.0	890.0
1144	C1	A5	29	61	263.0	1073.0
1145	C2	A6	29	61	373.0	1101.0
1146	D1	E1	29	61	200.0	1552.0
1147	D2	E2	29	61	300.0	1836.0
1148	D5	A1	29	61	127.0	371.0
1149	E2	B6	29	61	155.0	7870.0
1150	A1	B2	36	61	789.0	2598.0
1151	A4	A1	36	61	78.0	2181.0
1152	A6	A10	36	61	66.0	2469.0
1153	A6	C3	36	61	540.0	3497.0
1154	A11	A1	36	61	96.0	1701.0
1155	B7	D3	36	61	371.0	845.0
1156	C1	A4	36	61	331.0	745.0
1157	D2	D4	36	61	83.0	788.0
1158	D5	B6	36	61	301.0	7432.0
1159	A3	A2	43	61	55.0	1690.0
1160	A5	A1	43	61	95.0	1577.0
1161	A7	A9	43	61	92.0	2219.0
1162	B2	B1	43	61	39.0	578.0
1163	C2	C1	43	61	32.0	829.0
1164	A4	B5	22	62	623.0	2803.0
1165	A7	B3	22	62	774.0	2640.0
1166	A7	C1	22	62	637.0	3437.0
1167	A11	B5	22	62	604.0	2712.0
1168	B2	A2	22	62	426.0	1135.0
1169	B2	A5	22	62	402.0	1032.0
1170	B3	B7	22	62	35.0	846.0
1171	B5	A1	22	62	494.0	1327.0
1172	B7	A2	22	62	384.0	1234.0
1173	D1	D5	22	62	76.0	896.0
1174	E1	A1	22	62	32.0	902.0
1175	E2	E1	22	62	43.0	778.0
1176	E3	A11	22	62	43.0	633.0
1177	E3	E2	22	62	42.0	973.0
1178	A1	B3	29	62	611.0	2531.0
1179	A2	B1	29	62	782.0	2551.0
1180	A5	B1	29	62	717.0	2841.0
1181	A5	B5	29	62	666.0	2603.0
1182	D1	E2	29	62	254.0	1659.0
1183	D2	E3	29	62	308.0	1645.0
1184	D5	E1	29	62	362.0	1968.0
1185	E1	B6	29	62	197.0	7973.0
1186	E3	D4	29	62	289.0	972.0
1187	A1	A3	36	62	86.0	1510.0
1188	A2	B4	36	62	781.0	2798.0
1189	A7	A1	36	62	75.0	2302.0
1190	A9	A2	36	62	63.0	2314.0
1191	A9	C3	36	62	513.0	3167.0
1192	C1	A9	36	62	338.0	1099.0
1193	D1	A1	36	62	178.0	342.0
1194	D1	D4	36	62	67.0	768.0
1195	A6	A2	43	62	81.0	1491.0
1196	A9	A5	43	62	76.0	1223.0
1197	A10	A3	43	62	87.0	1535.0
1198	B6	B7	43	62	43.0	814.0
1199	D4	E1	43	62	206.0	1860.0
1200	E3	D1	43	62	353.0	867.0
1201	A1	D1	22	63	299.0	5137.0
1202	A7	B5	22	63	602.0	2754.0
1203	A10	B1	22	63	639.0	2878.0
1204	B2	A9	22	63	492.0	1395.0
1205	C1	A1	22	63	225.0	1156.0
1206	C3	A5	22	63	350.0	909.0
1207	E2	A11	22	63	34.0	1336.0
1208	A6	B1	29	63	713.0	2960.0
1209	A6	C1	29	63	692.0	3181.0
1210	A9	B2	29	63	704.0	2879.0
1211	A10	B4	29	63	766.0	2637.0
1212	B1	A6	29	63	338.0	1070.0
1213	B3	A1	29	63	411.0	1293.0
1214	B3	B6	29	63	34.0	509.0
1215	C3	A4	29	63	368.0	719.0
1216	D1	E3	29	63	339.0	1554.0
1217	D5	A11	29	63	139.0	369.0
1218	D5	E2	29	63	241.0	1725.0
1219	E2	D4	29	63	229.0	725.0
1220	E3	A8	29	63	43.0	793.0
1221	A4	C3	36	63	583.0	3037.0
1222	A8	A3	36	63	66.0	2166.0
1223	C1	A6	36	63	381.0	889.0
1224	D4	D1	36	63	53.0	849.0
1225	D5	D4	36	63	82.0	521.0
1226	A1	A10	43	63	70.0	2165.0
1227	A10	A1	43	63	88.0	1612.0
1228	D4	E2	43	63	390.0	1926.0
1229	E2	D1	43	63	327.0	907.0
1230	A9	B3	22	64	724.0	2923.0
1231	B1	A2	22	64	423.0	1455.0
1232	B2	A1	22	64	477.0	1495.0
1233	B2	B6	22	64	37.0	861.0
1234	B3	E1	22	64	56.0	2343.0
1235	B4	A2	22	64	314.0	1013.0
1236	B7	A1	22	64	336.0	1324.0
1237	D4	A8	22	64	191.0	300.0
1238	D5	A3	22	64	149.0	304.0
1239	E1	A11	22	64	43.0	612.0
1240	E3	A10	22	64	49.0	572.0
1241	A3	B1	29	64	651.0	2808.0
1242	A4	A3	29	64	50.0	1513.0
1243	A7	C2	29	64	589.0	3060.0
1244	A8	B1	29	64	647.0	2580.0
1245	A9	C1	29	64	591.0	3444.0
1246	A11	A3	29	64	87.0	2303.0
1247	B1	A5	29	64	390.0	1444.0
1248	B5	A5	29	64	444.0	1439.0
1249	B7	B6	29	64	40.0	959.0
1250	C3	A9	29	64	257.0	753.0
1251	D5	E3	29	64	272.0	1709.0
1252	E1	D4	29	64	352.0	665.0
1253	E2	A8	29	64	46.0	583.0
1254	A1	B5	36	64	615.0	2684.0
1255	A2	B2	36	64	647.0	2846.0
1256	A3	B4	36	64	670.0	2959.0
1257	A5	A3	36	64	66.0	664.0
1258	A5	B2	36	64	613.0	2574.0
1259	A8	B4	36	64	798.0	2827.0
1260	A9	A1	36	64	88.0	1125.0
1261	D1	A11	36	64	140.0	330.0
1262	D5	A8	36	64	119.0	393.0
1263	A3	A10	43	64	63.0	928.0
1264	A6	A1	43	64	98.0	784.0
1265	A8	A10	43	64	53.0	1530.0
1266	B2	B3	43	64	39.0	554.0
1267	B3	D1	43	64	345.0	712.0
1268	E1	D1	43	64	238.0	805.0
1269	E3	D2	43	64	330.0	557.0
1270	E3	D3	43	64	230.0	593.0
1271	A3	A1	50	64	94.0	906.0
1272	A4	A9	50	64	89.0	1477.0
1273	A6	A5	50	64	59.0	1463.0
1274	A7	A4	50	64	56.0	2429.0
1275	A9	A6	50	64	57.0	943.0
1276	D1	D3	50	64	50.0	571.0
1277	D5	D1	50	64	68.0	565.0
1278	E1	E2	50	64	35.0	718.0
1279	E2	E3	50	64	38.0	929.0
1280	A9	B5	22	65	651.0	2791.0
1281	A11	B1	22	65	727.0	2866.0
1282	B3	E2	22	65	84.0	2510.0
1283	B6	D4	22	65	383.0	659.0
1284	B7	E1	22	65	65.0	2696.0
1285	C1	C2	22	65	43.0	597.0
1286	D5	B4	22	65	327.0	7429.0
1287	E2	A10	22	65	36.0	831.0
1288	A2	B3	29	65	638.0	2548.0
1289	A4	B1	29	65	730.0	2679.0
1290	A4	B4	29	65	718.0	2731.0
1291	A4	C1	29	65	528.0	3007.0
1292	A5	B3	29	65	775.0	2658.0
1293	A6	B5	29	65	732.0	2515.0
1294	A7	A3	29	65	66.0	1852.0
1295	A10	B2	29	65	744.0	2912.0
1296	A11	B4	29	65	787.0	2630.0
1297	B1	A9	29	65	386.0	1182.0
1298	B2	A7	29	65	433.0	1425.0
1299	B3	A11	29	65	432.0	1352.0
1300	B3	D4	29	65	368.0	546.0
1301	B4	A6	29	65	333.0	1431.0
1302	C3	A6	29	65	235.0	1140.0
1303	D1	A3	29	65	159.0	378.0
1304	D2	B7	29	65	417.0	7027.0
1305	D5	A10	29	65	107.0	346.0
1306	E1	A8	29	65	35.0	682.0
1307	E3	A2	29	65	45.0	827.0
1308	A4	A10	36	65	85.0	2188.0
1309	A5	B4	36	65	607.0	2758.0
1310	A6	B2	36	65	643.0	2989.0
1311	A6	C2	36	65	558.0	3351.0
1312	A11	A10	36	65	52.0	1581.0
1313	B2	D1	36	65	265.0	801.0
1314	B6	D5	36	65	236.0	952.0
1315	D3	B7	36	65	475.0	7315.0
1316	D3	E1	36	65	309.0	1620.0
1317	D4	D2	36	65	74.0	744.0
1318	D4	D3	36	65	87.0	645.0
1319	A2	A3	43	65	69.0	2460.0
1320	A5	A10	43	65	65.0	2231.0
1321	C3	C1	43	65	43.0	850.0
1322	D1	A8	43	65	194.0	365.0
1323	D5	D2	43	65	82.0	900.0
1324	E2	D2	43	65	299.0	907.0
1325	E2	D3	43	65	216.0	740.0
1326	A2	A1	50	65	99.0	1021.0
1327	A4	A6	50	65	61.0	1398.0
1328	A8	A2	50	65	78.0	1341.0
1329	D1	D2	50	65	63.0	559.0
1330	D2	D3	50	65	51.0	885.0
1331	D5	D3	50	65	54.0	972.0
1332	E1	E3	50	65	39.0	693.0
1333	A1	D2	22	66	326.0	5461.0
